30.0,0.013000000000000001,67.9
52.0,0.026000000000000002,62.9
52.0,0.02,64.3
72.0,0.025,67.6
61.0,0.024,66.6
107.0,0.047,63.8
91.0,0.034,65.0
85.0,0.03,66.9
86.0,0.040999999999999995,61.1
77.0,0.027000000000000003,65.9
82.0,0.031,65.8
108.0,0.04,66.0
101.0,0.036000000000000004,69.9
93.0,0.036000000000000004,68.2
107.0,0.040999999999999995,68.8
91.0,0.034,69.8
75.0,0.027999999999999997,69.0
84.0,0.034,67.6
75.0,0.025,70.1
91.0,0.034,68.0
87.0,0.04,62.0
85.0,0.032,64.9
64.0,0.022000000000000002,67.4
71.0,0.027000000000000003,67.4
75.0,0.03,66.2
68.0,0.024,72.1
58.0,0.019,72.4
75.0,0.034,67.2
64.0,0.021,71.5
61.0,0.028999999999999998,64.3
71.0,0.028999999999999998,65.1
59.0,0.022000000000000002,67.6
55.0,0.027000000000000003,63.2
52.0,0.017,68.0
66.0,0.025,70.4
59.0,0.022000000000000002,70.4
51.0,0.02,69.1
65.0,0.023,73.8
56.0,0.02,69.6
54.0,0.021,71.4
43.0,0.017,70.5
50.0,0.02,67.9
59.0,0.025,65.3
57.0,0.021,67.5
54.0,0.022000000000000002,66.0
53.0,0.019,68.3
64.0,0.026000000000000002,68.8
55.0,0.021,69.2
52.0,0.02,70.7
42.0,0.013999999999999999,70.4
43.0,0.017,69.3
44.0,0.018000000000000002,66.4
61.0,0.027999999999999997,63.6
48.0,0.022000000000000002,62.5
58.0,0.025,63.0
44.0,0.027000000000000003,57.1
47.0,0.021,60.1
25.0,0.009000000000000001,64.5
52.0,0.02,65.2
39.0,0.017,65.9
56.0,0.022000000000000002,66.3
44.0,0.016,67.3
39.0,0.02,62.8
43.0,0.015,66.1
37.0,0.019,64.2
45.0,0.02,62.4
49.0,0.018000000000000002,66.4
91.0,0.035,66.3
51.0,0.02,66.9
59.0,0.02,69.4
61.0,0.025,65.5
43.0,0.021,60.5
53.0,0.019,67.1
39.0,0.016,67.2
50.0,0.022000000000000002,66.5
56.0,0.02,68.3
60.0,0.023,68.0
58.0,0.022000000000000002,68.3
61.0,0.022000000000000002,69.6
67.0,0.024,72.0
63.0,0.022000000000000002,69.9
81.0,0.035,67.1
71.0,0.028999999999999998,66.1
74.0,0.032,63.4
59.0,0.03,61.5
48.0,0.021,59.4
52.0,0.02,63.7
67.0,0.026000000000000002,64.8
66.0,0.027999999999999997,62.6
77.0,0.039,61.3
89.0,0.049,56.6
66.0,0.026000000000000002,62.5
126.0,0.043,67.4
118.0,0.040999999999999995,70.7
102.0,0.033,71.7
89.0,0.032,71.5
70.0,0.031,65.8
64.0,0.022000000000000002,67.6
100.0,0.039,66.7
81.0,0.037000000000000005,63.1
83.0,0.033,64.3
80.0,0.03,65.5
93.0,0.031,70.4
